crop ID,soil_type,Seedling Stage,MOI,temp,humidity,result
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,29,43,26,1
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,30,44,23,1
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,31,45,20,1
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,32,46,17,1
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,33,25,80,1
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,34,26,77.5,1
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,35,27,75,1
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,36,28,72.5,1
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,37,29,70,1
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,38,30,67.5,1
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,39,31,65,1
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,40,32,62.5,1
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,41,33,60,1
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,42,34,57.5,1
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,43,35,55,1
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,44,36,52.5,1
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,45,37,50,1
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,46,38,47.5,1
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,47,39,45,1
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,48,40,42.5,1
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,49,41,40,1
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,50,42,37.5,2
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,51,43,35,2
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,52,44,32.5,2
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,53,45,30,2
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,54,46,27.5,2
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,55,25,80,2
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,56,26,77.3,2
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,57,27,74.6,2
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,58,28,71.9,2
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,59,29,69.2,2
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,60,30,66.5,2
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,61,31,63.8,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,62,32,61.1,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,63,33,58.4,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,64,34,55.7,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,65,35,53,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,66,36,50.3,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,67,37,47.6,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,68,38,44.9,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,69,39,42.2,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,70,40,39.5,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,71,41,36.8,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,72,42,34.1,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,73,43,31.4,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,74,44,28.7,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,75,45,26,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,76,46,23.3,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,77,25,80,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,78,26,78,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,79,27,76,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,80,28,74,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,81,29,72,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,82,30,70,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,83,31,68,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,84,32,66,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,85,33,64,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,86,34,62,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,87,35,60,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,88,36,58,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,89,37,56,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,90,38,54,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,91,39,52,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,92,40,50,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,93,41,48,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,94,42,46,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,95,43,44,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,96,44,42,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,97,45,40,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,98,46,38,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,99,25,80,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,100,26,78,0
Wheat,Clay Soil,Flowering,1,27,76,1
Wheat,Clay Soil,Flowering,2,28,74,1
Wheat,Clay Soil,Flowering,3,29,72,1
Wheat,Clay Soil,Flowering,4,30,70,1
Wheat,Clay Soil,Flowering,5,31,68,1
Wheat,Clay Soil,Flowering,6,32,66,1
Wheat,Clay Soil,Flowering,7,33,64,1
Wheat,Clay Soil,Flowering,8,34,62,1
Wheat,Clay Soil,Flowering,9,35,60,1
Wheat,Clay Soil,Flowering,10,36,58,1
Wheat,Clay Soil,Flowering,11,37,56,1
Wheat,Clay Soil,Flowering,12,38,54,1
Wheat,Clay Soil,Flowering,13,39,52,1
Wheat,Clay Soil,Flowering,14,40,50,1
Wheat,Clay Soil,Flowering,15,41,48,1
Wheat,Clay Soil,Flowering,16,42,46,1
Wheat,Clay Soil,Flowering,17,43,44,1
Wheat,Clay Soil,Flowering,18,44,42,1
Wheat,Clay Soil,Flowering,19,45,40,1
Wheat,Clay Soil,Flowering,20,46,38,1
Wheat,Clay Soil,Flowering,21,25,80,1
Wheat,Clay Soil,Flowering,22,26,77,1
Wheat,Clay Soil,Flowering,23,27,74,1
Wheat,Clay Soil,Flowering,24,28,71,1
Wheat,Clay Soil,Flowering,25,29,68,1
Wheat,Clay Soil,Flowering,26,30,65,1
Wheat,Clay Soil,Flowering,27,31,62,1
Wheat,Clay Soil,Flowering,28,32,59,1
Wheat,Clay Soil,Flowering,29,33,56,1
Wheat,Clay Soil,Flowering,30,34,53,1
Wheat,Clay Soil,Flowering,31,35,50,1
Wheat,Clay Soil,Flowering,32,36,47,1
Wheat,Clay Soil,Flowering,33,37,44,1
Wheat,Clay Soil,Flowering,34,38,41,1
Wheat,Clay Soil,Flowering,35,39,38,1
Wheat,Clay Soil,Flowering,36,40,35,1
Wheat,Clay Soil,Flowering,37,41,32,1
Wheat,Clay Soil,Flowering,38,42,29,1
Wheat,Clay Soil,Flowering,39,43,26,1
Wheat,Clay Soil,Flowering,40,44,23,1
Wheat,Clay Soil,Flowering,41,45,20,1
Wheat,Clay Soil,Flowering,42,46,17,1
Wheat,Clay Soil,Flowering,43,25,80,1
Wheat,Clay Soil,Flowering,44,26,77,1
Wheat,Clay Soil,Flowering,45,27,74,1
Wheat,Clay Soil,Flowering,46,28,71,1
Wheat,Clay Soil,Flowering,47,29,68,1
Wheat,Clay Soil,Flowering,48,30,65,1
Wheat,Clay Soil,Flowering,49,31,62,1
Wheat,Clay Soil,Flowering,50,32,59,1
Wheat,Clay Soil,Flowering,51,33,56,1
Wheat,Clay Soil,Flowering,52,34,53,1
Wheat,Clay Soil,Flowering,53,35,50,1
Wheat,Clay Soil,Flowering,54,36,47,1
Wheat,Clay Soil,Flowering,55,37,44,1
Wheat,Clay Soil,Flowering,56,38,41,1
Wheat,Clay Soil,Flowering,57,39,38,1
Wheat,Clay Soil,Flowering,58,40,35,1
Wheat,Clay Soil,Flowering,59,41,32,1
Wheat,Clay Soil,Flowering,60,42,29,2
Wheat,Clay Soil,Flowering,61,43,26,2
Wheat,Clay Soil,Flowering,62,44,23,2
Wheat,Clay Soil,Flowering,63,45,20,2
Wheat,Clay Soil,Flowering,64,46,17,2
Wheat,Clay Soil,Flowering,65,25,80,2
Wheat,Clay Soil,Flowering,66,26,77,2
Wheat,Clay Soil,Flowering,67,27,74,2
Wheat,Clay Soil,Flowering,68,28,71,2
Wheat,Clay Soil,Flowering,69,29,68,2
Wheat,Clay Soil,Flowering,70,30,65,2
Wheat,Clay Soil,Flowering,71,31,62,0
Wheat,Clay Soil,Flowering,72,32,59,0
Wheat,Clay Soil,Flowering,73,33,56,0
Wheat,Clay Soil,Flowering,74,34,53,0
Wheat,Clay Soil,Flowering,75,35,50,0
Wheat,Clay Soil,Flowering,76,36,47,0
Wheat,Clay Soil,Flowering,77,37,44,0
Wheat,Clay Soil,Flowering,78,38,41,0
Wheat,Clay Soil,Flowering,79,39,38,0
Wheat,Clay Soil,Flowering,80,40,35,0
Wheat,Clay Soil,Flowering,81,41,32,0
Wheat,Clay Soil,Flowering,82,42,29,0
Wheat,Clay Soil,Flowering,83,43,26,0
Wheat,Clay Soil,Flowering,84,44,23,0
Wheat,Clay Soil,Flowering,85,45,20,0
Wheat,Clay Soil,Flowering,86,46,17,0
Wheat,Clay Soil,Flowering,87,25,80,0
Wheat,Clay Soil,Flowering,88,26,77.3,0
Wheat,Clay Soil,Flowering,89,27,74.6,0
Wheat,Clay Soil,Flowering,90,28,71.9,0
Wheat,Clay Soil,Flowering,91,29,69.2,0
Wheat,Clay Soil,Flowering,92,30,66.5,0
Wheat,Clay Soil,Flowering,93,31,63.8,0
Wheat,Clay Soil,Flowering,94,32,61.1,0
Wheat,Clay Soil,Flowering,95,33,58.4,0
Wheat,Clay Soil,Flowering,96,34,55.7,0
Wheat,Clay Soil,Flowering,97,35,53,0
Wheat,Clay Soil,Flowering,98,36,50.3,0
Wheat,Clay Soil,Flowering,99,37,47.6,0
Wheat,Clay Soil,Flowering,100,38,44.9,0
Wheat,Clay Soil,Pollination,1,39,42.2,1
Wheat,Clay Soil,Pollination,2,40,39.5,1
Wheat,Clay Soil,Pollination,3,41,36.8,1
Wheat,Clay Soil,Pollination,4,42,34.1,1
Wheat,Clay Soil,Pollination,5,43,31.4,1
Wheat,Clay Soil,Pollination,6,44,28.7,1
Wheat,Clay Soil,Pollination,7,45,26,1
Wheat,Clay Soil,Pollination,8,46,23.3,1
Wheat,Clay Soil,Pollination,9,25,80,1
Wheat,Clay Soil,Pollination,10,26,77,1
Wheat,Clay Soil,Pollination,11,27,74,1
Wheat,Clay Soil,Pollination,12,28,71,1
Wheat,Clay Soil,Pollination,13,29,68,1
Wheat,Clay Soil,Pollination,14,30,65,1
Wheat,Clay Soil,Pollination,15,31,62,1
Wheat,Clay Soil,Pollination,16,32,59,1
Wheat,Clay Soil,Pollination,17,33,56,1
Wheat,Clay Soil,Pollination,18,34,53,1
Wheat,Clay Soil,Pollination,19,35,50,1
Wheat,Clay Soil,Pollination,20,36,47,1
Wheat,Clay Soil,Pollination,21,37,44,1
Wheat,Clay Soil,Pollination,22,38,41,1
Wheat,Clay Soil,Pollination,23,39,38,1
Wheat,Clay Soil,Pollination,24,40,35,1
Wheat,Clay Soil,Pollination,25,41,32,1
Wheat,Clay Soil,Pollination,26,42,29,1
Wheat,Clay Soil,Pollination,27,43,26,1
Wheat,Clay Soil,Pollination,28,44,23,1
Wheat,Clay Soil,Pollination,29,45,20,1
Wheat,Clay Soil,Pollination,30,46,17,1
Wheat,Clay Soil,Pollination,31,25,80,1
Wheat,Clay Soil,Pollination,32,26,77.5,1
Wheat,Clay Soil,Pollination,33,27,75,1
Wheat,Clay Soil,Pollination,34,28,72.5,1
Wheat,Clay Soil,Pollination,35,29,70,1
Wheat,Clay Soil,Pollination,36,30,67.5,1
Wheat,Clay Soil,Pollination,37,31,65,1
Wheat,Clay Soil,Pollination,38,32,62.5,1
Wheat,Clay Soil,Pollination,39,33,60,1
Wheat,Clay Soil,Pollination,40,34,57.5,1
Wheat,Clay Soil,Pollination,41,35,55,1
Wheat,Clay Soil,Pollination,42,36,52.5,1
Wheat,Clay Soil,Pollination,43,37,50,1
Wheat,Clay Soil,Pollination,44,38,47.5,1
Wheat,Clay Soil,Pollination,45,39,45,1
Wheat,Clay Soil,Pollination,46,40,42.5,1
Wheat,Clay Soil,Pollination,47,41,40,1
Wheat,Clay Soil,Pollination,48,42,37.5,1
Wheat,Clay Soil,Pollination,49,43,35,1
Wheat,Clay Soil,Pollination,50,44,32.5,1
Wheat,Clay Soil,Pollination,51,45,30,1
Wheat,Clay Soil,Pollination,52,46,27.5,1
Wheat,Clay Soil,Pollination,53,25,80,1
Wheat,Clay Soil,Pollination,54,26,77.3,1
Wheat,Clay Soil,Pollination,55,27,74.6,1
Wheat,Clay Soil,Pollination,56,28,71.9,1
Wheat,Clay Soil,Pollination,57,29,69.2,1
Wheat,Clay Soil,Pollination,58,30,66.5,1
Wheat,Clay Soil,Pollination,59,31,63.8,1
Wheat,Clay Soil,Pollination,60,32,61.1,1
Wheat,Clay Soil,Pollination,61,33,58.4,1
Wheat,Clay Soil,Pollination,62,34,55.7,1
Wheat,Clay Soil,Pollination,63,35,53,1
Wheat,Clay Soil,Pollination,64,36,50.3,1
Wheat,Clay Soil,Pollination,65,37,47.6,1
Wheat,Clay Soil,Pollination,66,38,44.9,1
Wheat,Clay Soil,Pollination,67,39,42.2,1
Wheat,Clay Soil,Pollination,68,40,39.5,1
Wheat,Clay Soil,Pollination,69,41,36.8,1
Wheat,Clay Soil,Pollination,70,42,34.1,2
Wheat,Clay Soil,Pollination,71,43,31.4,2
Wheat,Clay Soil,Pollination,72,44,28.7,2
Wheat,Clay Soil,Pollination,73,45,26,2
Wheat,Clay Soil,Pollination,74,46,23.3,2
Wheat,Clay Soil,Pollination,75,25,80,2
Wheat,Clay Soil,Pollination,76,26,77,2
Wheat,Clay Soil,Pollination,77,27,74,2
Wheat,Clay Soil,Pollination,78,28,71,2
Wheat,Clay Soil,Pollination,79,29,68,2
Wheat,Clay Soil,Pollination,80,30,65,2
Wheat,Clay Soil,Pollination,81,31,62,0
Wheat,Clay Soil,Pollination,82,32,59,0
Wheat,Clay Soil,Pollination,83,33,56,0
Wheat,Clay Soil,Pollination,84,34,53,0
Wheat,Clay Soil,Pollination,85,35,50,0
Wheat,Clay Soil,Pollination,86,36,47,0
Wheat,Clay Soil,Pollination,87,37,44,0
Wheat,Clay Soil,Pollination,88,38,41,0
Wheat,Clay Soil,Pollination,89,39,38,0
Wheat,Clay Soil,Pollination,90,40,35,0
Wheat,Clay Soil,Pollination,91,41,32,0
Wheat,Clay Soil,Pollination,92,42,29,0
Wheat,Clay Soil,Pollination,93,43,26,0
Wheat,Clay Soil,Pollination,94,44,23,0
Wheat,Clay Soil,Pollination,95,45,20,0
Wheat,Clay Soil,Pollination,96,46,17,0
Wheat,Clay Soil,Pollination,97,25,80,0
Wheat,Clay Soil,Pollination,98,26,77.5,0
Wheat,Clay Soil,Pollination,99,27,75,0
Wheat,Clay Soil,Pollination,100,28,72.5,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,1,29,70,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,2,30,67.5,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,3,31,65,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,4,32,62.5,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,5,33,60,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,6,34,57.5,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,7,35,55,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,8,36,52.5,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,9,37,50,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,10,38,47.5,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,11,39,45,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,12,40,42.5,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,13,41,40,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,14,42,37.5,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,15,43,35,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,16,44,32.5,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,17,45,30,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,18,46,27.5,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,19,25,80,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,20,26,77.3,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,21,27,74.6,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,22,28,71.9,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,23,29,69.2,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,24,30,66.5,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,25,31,63.8,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,26,32,61.1,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,27,33,58.4,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,28,34,55.7,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,29,35,53,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,30,36,50.3,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,31,37,47.6,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,32,38,44.9,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,33,39,42.2,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,34,40,39.5,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,35,41,36.8,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,36,42,34.1,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,37,43,31.4,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,38,44,28.7,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,39,45,26,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,40,46,23.3,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,41,25,80,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,42,26,78,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,43,27,76,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,44,28,74,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,45,29,72,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,46,30,70,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,47,31,68,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,48,32,66,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,49,33,64,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,50,34,62,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,51,35,60,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,52,36,58,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,53,37,56,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,54,38,54,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,55,39,52,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,56,40,50,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,57,41,48,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,58,42,46,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,59,43,44,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,60,44,42,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,61,45,40,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,62,46,38,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,63,25,80,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,64,26,78,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,65,27,76,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,66,28,74,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,67,29,72,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,68,30,70,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,69,31,68,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,70,32,66,2
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,71,33,64,2
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,72,34,62,2
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,73,35,60,2
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,74,36,58,2
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,75,37,56,2
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,76,38,54,2
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,77,39,52,2
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,78,40,50,2
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,79,41,48,2
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,80,42,46,2
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,81,43,44,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,82,44,42,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,83,45,40,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,84,46,38,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,85,25,80,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,86,26,77,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,87,27,74,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,88,28,71,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,89,29,68,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,90,30,65,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,91,31,62,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,92,32,59,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,93,33,56,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,94,34,53,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,95,35,50,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,96,36,47,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,97,37,44,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,98,38,41,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,99,39,38,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,100,40,35,0
Wheat,Clay Soil,Maturation,1,41,32,1
Wheat,Clay Soil,Maturation,2,42,29,1
Wheat,Clay Soil,Maturation,3,43,26,1
Wheat,Clay Soil,Maturation,4,44,23,1
Wheat,Clay Soil,Maturation,5,45,20,1
Wheat,Clay Soil,Maturation,6,46,17,1
Wheat,Clay Soil,Maturation,7,25,80,1
Wheat,Clay Soil,Maturation,8,26,77,1
Wheat,Clay Soil,Maturation,9,27,74,1
Wheat,Clay Soil,Maturation,10,28,71,1
Wheat,Clay Soil,Maturation,11,29,68,1
Wheat,Clay Soil,Maturation,12,30,65,1
Wheat,Clay Soil,Maturation,13,31,62,1
Wheat,Clay Soil,Maturation,14,32,59,1
Wheat,Clay Soil,Maturation,15,33,56,1
Wheat,Clay Soil,Maturation,16,34,53,1
Wheat,Clay Soil,Maturation,17,35,50,1
Wheat,Clay Soil,Maturation,18,36,47,1
Wheat,Clay Soil,Maturation,19,37,44,1
Wheat,Clay Soil,Maturation,20,38,41,1
Wheat,Clay Soil,Maturation,21,39,38,1
Wheat,Clay Soil,Maturation,22,40,35,1
Wheat,Clay Soil,Maturation,23,41,32,1
Wheat,Clay Soil,Maturation,24,42,29,1
Wheat,Clay Soil,Maturation,25,43,26,1
Wheat,Clay Soil,Maturation,26,44,23,1
Wheat,Clay Soil,Maturation,27,45,20,1
Wheat,Clay Soil,Maturation,28,46,17,1
Wheat,Clay Soil,Maturation,29,25,80,1
Wheat,Clay Soil,Maturation,30,26,77,1
Wheat,Clay Soil,Maturation,31,27,74,1
Wheat,Clay Soil,Maturation,32,28,71,1
Wheat,Clay Soil,Maturation,33,29,68,1
Wheat,Clay Soil,Maturation,34,30,65,1
Wheat,Clay Soil,Maturation,35,31,62,1
Wheat,Clay Soil,Maturation,36,32,59,1
Wheat,Clay Soil,Maturation,37,33,56,1
Wheat,Clay Soil,Maturation,38,34,53,1
Wheat,Clay Soil,Maturation,39,35,50,1
Wheat,Clay Soil,Maturation,40,36,47,1
Wheat,Clay Soil,Maturation,41,37,44,1
Wheat,Clay Soil,Maturation,42,38,41,1
Wheat,Clay Soil,Maturation,43,39,38,1
Wheat,Clay Soil,Maturation,44,40,35,1
Wheat,Clay Soil,Maturation,45,41,32,1
Wheat,Clay Soil,Maturation,46,42,29,1
Wheat,Clay Soil,Maturation,47,43,26,1
Wheat,Clay Soil,Maturation,48,44,23,1
Wheat,Clay Soil,Maturation,49,45,20,1
Wheat,Clay Soil,Maturation,50,46,17,1
Wheat,Clay Soil,Maturation,51,25,80,1
Wheat,Clay Soil,Maturation,52,26,77.3,1
Wheat,Clay Soil,Maturation,53,27,74.6,1
Wheat,Clay Soil,Maturation,54,28,71.9,1
Wheat,Clay Soil,Maturation,55,29,69.2,1
Wheat,Clay Soil,Maturation,56,30,66.5,1
Wheat,Clay Soil,Maturation,57,31,63.8,1
Wheat,Clay Soil,Maturation,58,32,61.1,1
Wheat,Clay Soil,Maturation,59,33,58.4,1
Wheat,Clay Soil,Maturation,60,34,55.7,1
Wheat,Clay Soil,Maturation,61,35,53,1
Wheat,Clay Soil,Maturation,62,36,50.3,1
Wheat,Clay Soil,Maturation,63,37,47.6,1
Wheat,Clay Soil,Maturation,64,38,44.9,1
Wheat,Clay Soil,Maturation,65,39,42.2,1
Wheat,Clay Soil,Maturation,66,40,39.5,1
Wheat,Clay Soil,Maturation,67,41,36.8,1
Wheat,Clay Soil,Maturation,68,42,34.1,1
Wheat,Clay Soil,Maturation,69,43,31.4,1
Wheat,Clay Soil,Maturation,70,44,28.7,2
Wheat,Clay Soil,Maturation,71,45,26,2
Wheat,Clay Soil,Maturation,72,46,23.3,2
Wheat,Clay Soil,Maturation,73,25,80,2
Wheat,Clay Soil,Maturation,74,26,77,2
Wheat,Clay Soil,Maturation,75,27,74,2
Wheat,Clay Soil,Maturation,76,28,71,2
Wheat,Clay Soil,Maturation,77,29,68,2
Wheat,Clay Soil,Maturation,78,30,65,2
Wheat,Clay Soil,Maturation,79,31,62,2
Wheat,Clay Soil,Maturation,80,32,59,2
Wheat,Clay Soil,Maturation,81,33,56,0
Wheat,Clay Soil,Maturation,82,34,53,0
Wheat,Clay Soil,Maturation,83,35,50,0
Wheat,Clay Soil,Maturation,84,36,47,0
Wheat,Clay Soil,Maturation,85,37,44,0
Wheat,Clay Soil,Maturation,86,38,41,0
Wheat,Clay Soil,Maturation,87,39,38,0
Wheat,Clay Soil,Maturation,88,40,35,0
